@relation 'adult 2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z50.0-no-replacement'

@attribute age numeric
@attribute workclass {Private,State-gov,Federal-gov,Self-emp-not-inc,Self-emp-inc,Local-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {HS-grad,Some-college,7th-8th,10th,Doctorate,Prof-school,Bachelors,Masters,11th,Assoc-acdm,Assoc-voc,1st-4th,5th-6th,12th,9th,Preschool}
@attribute education.num numeric
@attribute marital.status {Widowed,Divorced,Separated,Never-married,Married-civ-spouse,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Exec-managerial,Machine-op-inspct,Prof-specialty,Other-service,Adm-clerical,Craft-repair,Transport-moving,Handlers-cleaners,Sales,Farming-fishing,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Not-in-family,Unmarried,Own-child,Other-relative,Husband,Wife}
@attribute race {White,Black,Asian-Pac-Islander,Other,Amer-Indian-Eskimo}
@attribute sex {Female,Male}
@attribute capital.gain numeric
@attribute capital.loss numeric
@attribute hours.per.week numeric
@attribute native.country {United-States,Mexico,Greece,Vietnam,China,Taiwan,India,Philippines,Trinadad&Tobago,Canada,South,Holand-Netherlands,Puerto-Rico,Poland,Iran,England,Germany,Italy,Japan,Hong,Honduras,Cuba,Ireland,Cambodia,Peru,Nicaragua,Dominican-Republic,Haiti,El-Salvador,Hungary,Columbia,Guatemala,Jamaica,Ecuador,France,Yugoslavia,Scotland,Portugal,Laos,Thailand,Outlying-US(Guam-USVI-etc)}
@attribute income {<=50K,>50K}

@data
0.041096,Private,0.213485,HS-grad,0.533333,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.232877,Local-gov,0.021512,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.5,United-States,<=50K
0.424658,Private,0.124843,HS-grad,0.533333,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.295918,United-States,<=50K
0.178082,Private,0.109154,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.438776,United-States,<=50K
0.479452,Self-emp-not-inc,0.020849,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.704082,United-States,>50K
0.027397,Private,0.076472,9th,0.266667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.244898,United-States,<=50K
0.013699,Private,0.010619,11th,0.4,Never-married,Exec-managerial,Own-child,White,Female,0,0,0.244898,United-States,<=50K
0.164384,Private,0.076519,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.5,United-States,<=50K
0.520548,Private,0.052225,12th,0.466667,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,0.397959,Italy,<=50K
0.315068,Local-gov,0.174463,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,0.397959,United-States,<=50K
0.410959,Local-gov,0.127807,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.051781,0,0.397959,United-States,>50K
0.493151,Local-gov,0.168309,Prof-school,0.933333,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.5,United-States,<=50K
0.315068,Private,0.13324,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.160759,11th,0.4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,>50K
0.232877,Private,0.117343,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.44898,United-States,>50K
0.39726,Federal-gov,0.022019,Bachelors,0.8,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.5,United-States,>50K
0.232877,Private,0.068105,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.383562,Private,0.109123,Some-college,0.6,Divorced,Protective-serv,Not-in-family,White,Male,0,0,0.704082,United-States,<=50K
0.191781,Private,0.208067,11th,0.4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.479452,Private,0.159364,11th,0.4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.452055,Private,0.10478,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.5,United-States,<=50K
0.643836,Self-emp-inc,0.117919,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0.346939,United-States,>50K
0.246575,Self-emp-not-inc,0.174553,Bachelors,0.8,Never-married,Other-service,Not-in-family,Black,Female,0,0,0.602041,United-States,<=50K
0.09589,Private,0.124996,HS-grad,0.533333,Never-married,Other-service,Own-child,Black,Female,0,0,0.397959,United-States,<=50K
0.356164,Private,0.014293,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.55102,United-States,<=50K
0.506849,Local-gov,0.186127,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.316327,United-States,>50K
0.424658,Local-gov,0.078535,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.383562,Federal-gov,0.116488,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.09589,Private,0.18055,Assoc-acdm,0.733333,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.383562,Private,0.17014,Bachelors,0.8,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.561644,Private,0.091137,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.397959,Greece,>50K
0.082192,Private,0.076907,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.418367,United-States,<=50K
0.30137,Private,0.046209,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.453857,0.622449,United-States,>50K
0.068493,Without-pay,0.196997,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,White,Male,0.04416,0,0.397959,United-States,<=50K
0.191781,Private,0.029587,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.109589,Private,0.111683,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.109589,Private,0.126528,Some-college,0.6,Never-married,Tech-support,Not-in-family,Black,Female,0.02174,0,0.5,United-States,<=50K
0.219178,Private,0.167217,Some-college,0.6,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,0.602041,United-States,<=50K
0.068493,Private,0.05788,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Male,0,0,0.5,United-States,<=50K
0.082192,Private,0.020661,Some-college,0.6,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.44898,United-States,<=50K
0.287671,Private,0.015424,Some-college,0.6,Separated,Other-service,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.315068,Private,0.140325,HS-grad,0.533333,Divorced,Tech-support,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.315068,Private,0.104846,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.44898,United-States,>50K
0.328767,Self-emp-not-inc,0.180314,Some-college,0.6,Divorced,Craft-repair,Not-in-family,White,Male,0,0.459366,0.5,United-States,<=50K
0.054795,Private,0.162975,Some-college,0.6,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.123288,Private,0.065452,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.561644,Private,0.026632,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.876712,Private,0.091558,Bachelors,0.8,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,0.040816,United-States,<=50K
0.342466,Self-emp-not-inc,0.126599,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,>50K
0.054795,Private,0.233222,HS-grad,0.533333,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.091837,United-States,<=50K
0.136986,Local-gov,0.085128,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.806122,United-States,>50K
0.273973,Self-emp-not-inc,0.047714,9th,0.266667,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.704082,United-States,>50K
0.219178,Private,0.247347,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.295918,United-States,<=50K
0.109589,Private,0.23704,Bachelors,0.8,Never-married,Sales,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.726027,Self-emp-inc,0.176995,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0,Private,0.069622,10th,0.333333,Never-married,Other-service,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.465753,Private,0.077237,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.260274,Private,0.077616,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.44898,Ecuador,>50K
0.328767,Local-gov,0.264088,Bachelors,0.8,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.616438,Private,0.079435,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.041096,Private,0.010223,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,0.479592,United-States,<=50K
0.09589,Private,0.173633,Bachelors,0.8,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.232877,Private,0.024891,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.630137,Private,0.280019,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.520548,Private,0.06902,Assoc-voc,0.666667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.193878,United-States,<=50K
0.191781,Private,0.079784,HS-grad,0.533333,Never-married,Exec-managerial,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.383562,Private,0.071328,Bachelors,0.8,Divorced,Sales,Not-in-family,White,Female,0,0,0.459184,United-States,<=50K
0.506849,Private,0.0982,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,Greece,<=50K
0.09589,Private,0.169982,HS-grad,0.533333,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.068493,Private,0.137943,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Male,0,0.367769,0.091837,United-States,<=50K
0.506849,Private,0.129128,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.027397,Private,0.060109,HS-grad,0.533333,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.438356,Private,0.160695,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.150685,Private,0.118767,Prof-school,0.933333,Divorced,Prof-specialty,Unmarried,White,Male,0,0,0.55102,United-States,<=50K
0.315068,Private,0.074359,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,0.397959,United-States,>50K
0.027397,State-gov,0.111618,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.068493,Private,0.072007,Assoc-acdm,0.733333,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.153061,United-States,<=50K
0.479452,Self-emp-inc,0.148383,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.436639,0.602041,Cuba,>50K
0.383562,Private,0.087189,Assoc-acdm,0.733333,Divorced,Transport-moving,Not-in-family,White,Male,0,0,0.55102,United-States,<=50K
0.191781,Private,0.137707,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.027397,Private,0.172024,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.5,United-States,<=50K
0.534247,Private,0.109857,HS-grad,0.533333,Divorced,Other-service,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.013699,Private,0.231153,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.219178,Private,0.091968,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,0.397959,United-States,<=50K
0.054795,Private,0.021183,HS-grad,0.533333,Never-married,Protective-serv,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.315068,Private,0.167766,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.616438,Self-emp-not-inc,0.11594,7th-8th,0.2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.091837,United-States,<=50K
0.273973,Private,0.119863,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Male,0,0.648301,0.397959,United-States,>50K
0.438356,Private,0.125159,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.44898,United-States,>50K
0.506849,Private,0.057393,HS-grad,0.533333,Widowed,Other-service,Unmarried,White,Female,0,0,0.316327,United-States,<=50K
0.561644,Local-gov,0.137841,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.367347,United-States,<=50K
0.260274,Self-emp-not-inc,0.083625,Some-college,0.6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.5,United-States,<=50K
0.013699,Private,0.105,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0.367769,0.346939,United-States,<=50K
0.534247,Private,0.215138,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,Italy,>50K
0.684932,Self-emp-not-inc,0.124136,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.5,United-States,<=50K
0.753425,Self-emp-not-inc,0.167395,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.39726,Private,0.121639,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.27551,United-States,>50K
0.109589,Private,0.104678,HS-grad,0.533333,Never-married,Transport-moving,Unmarried,White,Male,0,0,0.520408,United-States,<=50K
0.369863,Private,0.11123,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.410959,Private,0.218521,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.072981,0,0.438776,United-States,>50K
0.013699,Private,0.02038,10th,0.333333,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.295918,United-States,<=50K
0.013699,Private,0.148672,12th,0.466667,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.295918,United-States,<=50K
0.150685,Private,0.059217,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.150685,Private,0.174163,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.459184,United-States,<=50K
0.273973,Self-emp-not-inc,0.103395,Doctorate,1,Never-married,Prof-specialty,Not-in-family,White,Male,0.140841,0,0.44898,United-States,>50K
0.164384,State-gov,0.126464,Assoc-voc,0.666667,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.397959,United-States,>50K
0.328767,Private,0.047381,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.068493,Private,0.119524,Assoc-acdm,0.733333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.438356,Private,0.118967,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,1,0,0.653061,United-States,>50K
0.410959,Private,0.284722,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.630137,Self-emp-not-inc,0.079841,7th-8th,0.2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.424658,Private,0.097373,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.164384,Self-emp-not-inc,0.089498,7th-8th,0.2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.72449,United-States,<=50K
0.575342,Self-emp-not-inc,0.069596,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.193878,United-States,>50K
0.424658,State-gov,0.214342,Doctorate,1,Divorced,Prof-specialty,Own-child,White,Male,0,0,0.5,United-States,>50K
0.027397,Private,0.085896,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.041096,Private,0.16147,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.173469,United-States,<=50K
0.684932,Self-emp-not-inc,0.139639,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.106051,0,0.346939,United-States,>50K
0.506849,Private,0.110686,7th-8th,0.2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.452055,Local-gov,0.150676,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,0.44898,United-States,>50K
0.30137,Private,0.110773,HS-grad,0.533333,Never-married,Sales,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.219178,Private,0.09943,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.369863,Self-emp-inc,0.094269,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.433196,0.704082,United-States,>50K
0.328767,Self-emp-inc,0.147976,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.918367,United-States,<=50K
0.424658,Private,0.152973,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.076881,0,0.653061,United-States,>50K
0.082192,Private,0.123131,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.244898,United-States,<=50K
0.534247,Self-emp-not-inc,0.233481,Masters,0.866667,Never-married,Sales,Not-in-family,White,Male,0,0,0.153061,United-States,<=50K
0.438356,Local-gov,0.235247,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.44898,United-States,>50K
0.123288,Private,0.17004,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.219178,Private,0.072595,Some-college,0.6,Widowed,Adm-clerical,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.356164,Private,0.05158,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.273973,Self-emp-not-inc,0.077688,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.602041,United-States,>50K
0.383562,Private,0.06131,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,Canada,>50K
0.109589,Private,0.046201,Assoc-voc,0.666667,Never-married,Adm-clerical,Not-in-family,White,Female,0.04865,0,0.397959,United-States,<=50K
0.09589,Private,0.111316,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.287671,State-gov,0.127684,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0.397959,Taiwan,<=50K
0.342466,Private,0.182641,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.5,United-States,<=50K
0.082192,Private,0.154747,5th-6th,0.133333,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.55102,Mexico,<=50K
0.082192,Private,0.047875,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.295918,United-States,<=50K
0.315068,Private,0.022685,Some-college,0.6,Divorced,Other-service,Not-in-family,Black,Male,0.04787,0,0.5,United-States,>50K
0.150685,Local-gov,0.126083,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.153061,United-States,<=50K
0.232877,Private,0.16141,Some-college,0.6,Divorced,Other-service,Not-in-family,White,Female,0,0,0.336735,United-States,<=50K
0.356164,Private,0.157487,HS-grad,0.533333,Separated,Transport-moving,Unmarried,White,Male,0,0,0.397959,Mexico,<=50K
0.09589,Private,0.098509,Some-college,0.6,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,0.418367,United-States,<=50K
0.082192,Private,0.08334,Some-college,0.6,Separated,Prof-specialty,Unmarried,White,Female,0,0,0.193878,United-States,<=50K
0.205479,Private,0.154534,Bachelors,0.8,Never-married,Tech-support,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.506849,Private,0.110686,Preschool,0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,0.397959,China,<=50K
0.136986,Private,0.172972,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.246575,Private,0.107291,HS-grad,0.533333,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.369863,Private,0.082745,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,>50K
0.054795,Private,0.130358,Some-college,0.6,Never-married,Prof-specialty,Unmarried,White,Female,0,0,0.346939,United-States,<=50K
0.328767,Private,0.008474,HS-grad,0.533333,Divorced,Transport-moving,Unmarried,White,Male,0.074431,0,0.397959,United-States,<=50K
0.136986,Local-gov,0.130271,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,0.5,United-States,<=50K
0.068493,Private,0.122066,HS-grad,0.533333,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.287671,Private,0.159483,HS-grad,0.533333,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.397959,United-States,>50K
0.410959,State-gov,0.087745,9th,0.266667,Divorced,Other-service,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.027397,Private,0.081293,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.479452,Private,0.099637,HS-grad,0.533333,Divorced,Other-service,Other-relative,Black,Female,0,0,0.377551,United-States,<=50K
0.315068,Private,0.121744,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Female,0,0,0.346939,United-States,<=50K
0.328767,Local-gov,0.017361,HS-grad,0.533333,Never-married,Other-service,Unmarried,White,Female,0,0,0.244898,United-States,<=50K
0.342466,Private,0.13513,Bachelors,0.8,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.013699,Private,0.196599,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.244898,United-States,<=50K
0.287671,Private,0.175697,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,0.5,United-States,<=50K
0.410959,Self-emp-not-inc,0.122567,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0.193878,United-States,>50K
0.232877,Private,0.099506,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.246575,Private,0.03399,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.273973,State-gov,0.232708,Assoc-acdm,0.733333,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,0.377551,United-States,<=50K
0.246575,Private,0.0696,Bachelors,0.8,Divorced,Sales,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.164384,Private,0.013999,HS-grad,0.533333,Divorced,Other-service,Not-in-family,White,Female,0,0,0.244898,United-States,<=50K
0.315068,Private,0.154455,11th,0.4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.55102,United-States,<=50K
0.260274,Private,0.136322,HS-grad,0.533333,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.520548,Private,0.123341,7th-8th,0.2,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.054795,Private,0.19646,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Female,0,0,0.183673,United-States,<=50K
0.082192,Private,0.123434,Some-college,0.6,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.244898,United-States,<=50K
0.136986,Private,0.016684,Assoc-voc,0.666667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.726027,Private,0.092216,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.030612,United-States,>50K
0.191781,Private,0.016153,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.346939,United-States,<=50K
0.657534,Private,0.096362,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.200512,0,0.602041,United-States,>50K
0.589041,State-gov,0.095371,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.438356,Private,0.085631,Masters,0.866667,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,0.397959,India,<=50K
0.150685,Private,0.117386,Some-college,0.6,Never-married,Tech-support,Not-in-family,White,Male,0,0,0.540816,United-States,<=50K
0.054795,Private,0.168812,Some-college,0.6,Never-married,Sales,Own-child,White,Male,0,0,0.295918,United-States,<=50K
0.205479,Local-gov,0.004766,Assoc-acdm,0.733333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.561224,England,>50K
0.712329,Private,0.099997,7th-8th,0.2,Divorced,Machine-op-inspct,Unmarried,Black,Female,0.02964,0,0.397959,United-States,<=50K
0.39726,Self-emp-inc,0.141045,Bachelors,0.8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.09589,Private,0.122066,Some-college,0.6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.295918,United-States,<=50K
0.30137,Private,0.091667,10th,0.333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.178082,Private,0.10198,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.076881,0,0.5,United-States,>50K
0.328767,Local-gov,0.235649,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.39726,Self-emp-not-inc,0.061975,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.653061,United-States,>50K
0.178082,Private,0.082393,Bachelors,0.8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.260274,Private,0.084254,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.465753,Local-gov,0.057316,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.602041,United-States,<=50K
